Area Name ,Year ,Month,Date,Labor Force,Employment ,Unemployment 
Del Norte,1996,March,Mar-96,10070,8800,1270
El Dorado,1996,March,Mar-96,74100,68600,5500
Fresno,1996,March,Mar-96,358300,299300,59000
Glenn,1996,March,Mar-96,11100,8990,2110
Humboldt,1996,March,Mar-96,60500,55100,5400
Imperial,1996,March,Mar-96,56100,41100,15000
Inyo,1996,March,Mar-96,6900,6220,680
Kern,1996,March,Mar-96,268900,226700,42200
Kings,1996,March,Mar-96,42200,35000,7200
Lake,1996,March,Mar-96,23310,20140,3180
Lassen,1996,March,Mar-96,11730,9910,1820
Los Angeles,1996,March,Mar-96,4300700,3932000,368800
Madera,1996,March,Mar-96,50700,41700,9100
Marin,1996,March,Mar-96,128600,123900,4700
Mariposa,1996,March,Mar-96,7090,6240,850
Mendocino,1996,March,Mar-96,41020,36670,4360
Merced,1996,March,Mar-96,80900,63700,17200
Modoc,1996,March,Mar-96,4170,3480,690
Mono,1996,March,Mar-96,6420,5930,500
Monterey,1996,March,Mar-96,176100,148600,27600
Napa,1996,March,Mar-96,57000,53300,3600
Nevada,1996,March,Mar-96,39740,36630,3110
Orange,1996,March,Mar-96,1328500,1270600,58000
Placer,1996,March,Mar-96,105700,99200,6500
Plumas,1996,March,Mar-96,9610,7730,1880
Riverside,1996,March,Mar-96,611200,563000,48200
Sacramento,1996,March,Mar-96,537500,501400,36100
San Benito,1996,March,Mar-96,23300,19600,3700
San Bernardino,1996,March,Mar-96,686900,634300,52600
San Diego,1996,March,Mar-96,1224400,1154600,69900
San Francisco,1996,March,Mar-96,397700,378100,19600
San Joaquin,1996,March,Mar-96,237100,205500,31700
San Luis Obispo,1996,March,Mar-96,102200,96200,6100
San Mateo,1996,March,Mar-96,374600,361000,13600
Santa Barbara,1996,March,Mar-96,190300,177600,12700
Santa Clara,1996,March,Mar-96,881000,847100,33900
Santa Cruz,1996,March,Mar-96,136000,120200,15800
Shasta,1996,March,Mar-96,71700,62900,8800
Sierra,1996,March,Mar-96,1680,1360,310
Siskiyou,1996,March,Mar-96,18520,15230,3300
Solano,1996,March,Mar-96,170900,156500,14400
Sonoma,1996,March,Mar-96,226800,215000,11800
Stanislaus,1996,March,Mar-96,190100,157700,32400
Sutter,1996,March,Mar-96,34500,27100,7300
Tehama,1996,March,Mar-96,22750,19880,2870
Trinity,1996,March,Mar-96,5090,4080,1010
Tulare,1996,March,Mar-96,157200,127100,30100
Tuolumne,1996,March,Mar-96,19250,16820,2430
Ventura,1996,March,Mar-96,377000,352300,24800
Yolo,1996,March,Mar-96,86000,78700,7300
Yuba,1996,March,Mar-96,20500,16900,3500
Alameda,1996,February,Feb-96,671300,636400,35000
Alpine,1996,February,Feb-96,720,680,40
Amador,1996,February,Feb-96,12970,11910,1060
Butte,1996,February,Feb-96,82100,73400,8700
Calaveras,1996,February,Feb-96,13880,12330,1550
Colusa,1996,February,Feb-96,8520,5940,2580
Contra Costa,1996,February,Feb-96,454800,429800,24900
Del Norte,1996,February,Feb-96,9990,8800,1190
El Dorado,1996,February,Feb-96,73500,68300,5200
Fresno,1996,February,Feb-96,361800,303200,58600
Glenn,1996,February,Feb-96,11110,8970,2140
Humboldt,1996,February,Feb-96,60100,54800,5400
Imperial,1996,February,Feb-96,57600,42500,15100
Inyo,1996,February,Feb-96,6900,6190,710
Kern,1996,February,Feb-96,267800,227600,40200
Kings,1996,February,Feb-96,42700,34900,7800
Lake,1996,February,Feb-96,23050,19940,3110
Lassen,1996,February,Feb-96,11700,9870,1830
Los Angeles,1996,February,Feb-96,4290300,3917400,372900
Madera,1996,February,Feb-96,49800,42200,7600
Marin,1996,February,Feb-96,127900,123000,4900
Mariposa,1996,February,Feb-96,7090,6200,890
Mendocino,1996,February,Feb-96,40540,36250,4290
Merced,1996,February,Feb-96,80100,62900,17200
Modoc,1996,February,Feb-96,4160,3430,730
Mono,1996,February,Feb-96,6470,5900,580
Monterey,1996,February,Feb-96,175800,144800,31000
Napa,1996,February,Feb-96,56500,53000,3500
Nevada,1996,February,Feb-96,39750,36580,3170
Orange,1996,February,Feb-96,1326700,1267600,59100
Placer,1996,February,Feb-96,105300,98800,6500
Plumas,1996,February,Feb-96,9600,7690,1910
Riverside,1996,February,Feb-96,610000,559100,50800
Sacramento,1996,February,Feb-96,536200,499200,37000
San Benito,1996,February,Feb-96,23100,19500,3600
San Bernardino,1996,February,Feb-96,682400,629900,52500
San Diego,1996,February,Feb-96,1225500,1154300,71300
San Francisco,1996,February,Feb-96,395600,375300,20300
San Joaquin,1996,February,Feb-96,235600,203000,32500
San Luis Obispo,1996,February,Feb-96,100300,93900,6400
San Mateo,1996,February,Feb-96,372000,358400,13600
Santa Barbara,1996,February,Feb-96,188300,175400,12900
Santa Clara,1996,February,Feb-96,877200,842800,34400
Santa Cruz,1996,February,Feb-96,136100,120000,16100
Shasta,1996,February,Feb-96,71500,62300,9100
Sierra,1996,February,Feb-96,1620,1330,290
Siskiyou,1996,February,Feb-96,18490,14970,3530
Solano,1996,February,Feb-96,170100,155500,14600
Sonoma,1996,February,Feb-96,225900,214200,11700
Stanislaus,1996,February,Feb-96,189400,157400,32000
Sutter,1996,February,Feb-96,34000,26700,7300
Tehama,1996,February,Feb-96,22830,19820,3010
Trinity,1996,February,Feb-96,5040,3990,1060
Tulare,1996,February,Feb-96,155200,127100,28100
Tuolumne,1996,February,Feb-96,19280,16700,2580
Ventura,1996,February,Feb-96,376600,351000,25600
Yolo,1996,February,Feb-96,85600,78100,7500
Yuba,1996,February,Feb-96,20200,16700,3600
Alameda,1996,January,Jan-96,669900,632100,37800
Alpine,1996,January,Jan-96,710,660,60
Amador,1996,January,Jan-96,12870,11720,1160
Butte,1996,January,Jan-96,79900,70900,9000
Calaveras,1996,January,Jan-96,13840,12210,1630
Colusa,1996,January,Jan-96,8620,5860,2750
Contra Costa,1996,January,Jan-96,453100,427000,26100
Del Norte,1996,January,Jan-96,10020,8770,1250
El Dorado,1996,January,Jan-96,73500,68000,5500
Fresno,1996,January,Jan-96,363600,303400,60200
Glenn,1996,January,Jan-96,11040,9020,2020
Humboldt,1996,January,Jan-96,60000,54100,5800
Imperial,1996,January,Jan-96,57200,40500,16600
Inyo,1996,January,Jan-96,7050,6310,740
Kern,1996,January,Jan-96,267400,226600,40800
Kings,1996,January,Jan-96,42000,34800,7100
Lake,1996,January,Jan-96,23010,19940,3070
Lassen,1996,January,Jan-96,11470,9700,1770
Los Angeles,1996,January,Jan-96,4264900,3874800,390100
Madera,1996,January,Jan-96,50500,42200,8300
Marin,1996,January,Jan-96,127000,122000,5000
Mariposa,1996,January,Jan-96,7240,6060,1190
Mendocino,1996,January,Jan-96,40520,35820,4700
Merced,1996,January,Jan-96,79600,62800,16800
Modoc,1996,January,Jan-96,4100,3440,660
Mono,1996,January,Jan-96,6570,5960,610
Monterey,1996,January,Jan-96,176000,141500,34600
Napa,1996,January,Jan-96,56500,52400,4100
Nevada,1996,January,Jan-96,39590,36170,3430
Orange,1996,January,Jan-96,1317500,1254400,63100
Placer,1996,January,Jan-96,105200,98400,6800
Plumas,1996,January,Jan-96,9510,7640,1860
Riverside,1996,January,Jan-96,610000,556800,53200
Sacramento,1996,January,Jan-96,535800,497300,38500
San Benito,1996,January,Jan-96,22900,19300,3500
San Bernardino,1996,January,Jan-96,683300,627300,56000
San Diego,1996,January,Jan-96,1221600,1145300,76200
San Francisco,1996,January,Jan-96,394900,372200,22700
San Joaquin,1996,January,Jan-96,235300,201700,33600
San Luis Obispo,1996,January,Jan-96,99100,92300,6800
San Mateo,1996,January,Jan-96,370000,355400,14500
Santa Barbara,1996,January,Jan-96,187900,173700,14200
Santa Clara,1996,January,Jan-96,869100,833000,36100
Santa Cruz,1996,January,Jan-96,134600,117400,17100
Shasta,1996,January,Jan-96,72300,63000,9300
Sierra,1996,January,Jan-96,1630,1330,300
Siskiyou,1996,January,Jan-96,18510,14910,3610
Solano,1996,January,Jan-96,168800,153700,15100
Sonoma,1996,January,Jan-96,223500,211200,12300
Stanislaus,1996,January,Jan-96,188900,156700,32200
Sutter,1996,January,Jan-96,33000,26500,6500
Tehama,1996,January,Jan-96,22620,19680,2940
Trinity,1996,January,Jan-96,4930,3920,1010
Tulare,1996,January,Jan-96,156900,127000,29900
Tuolumne,1996,January,Jan-96,18950,16190,2760
Ventura,1996,January,Jan-96,374000,344700,29400
Yolo,1996,January,Jan-96,85400,77600,7800
Yuba,1996,January,Jan-96,20200,16500,3700
Alameda,1995,December,Dec-95,674200,642100,32100
Alpine,1995,December,Dec-95,540,500,30
Amador,1995,December,Dec-95,12900,11930,970
Butte,1995,December,Dec-95,81200,73900,7300
Calaveras,1995,December,Dec-95,13880,12490,1390
Colusa,1995,December,Dec-95,8410,6130,2280
Contra Costa,1995,December,Dec-95,451100,429500,21600
Del Norte,1995,December,Dec-95,10070,8970,1100
El Dorado,1995,December,Dec-95,72900,67600,5300
Fresno,1995,December,Dec-95,361800,310500,51300
Glenn,1995,December,Dec-95,11030,9530,1500
Humboldt,1995,December,Dec-95,60400,55700,4700
Imperial,1995,December,Dec-95,57300,41100,16200
Inyo,1995,December,Dec-95,7070,6400,680
Kern,1995,December,Dec-95,266600,228300,38300
Kings,1995,December,Dec-95,40800,35000,5700
Lake,1995,December,Dec-95,23150,20530,2620
Lassen,1995,December,Dec-95,11280,10010,1270
Los Angeles,1995,December,Dec-95,4292700,3956300,336400
Madera,1995,December,Dec-95,50200,42100,8100
Marin,1995,December,Dec-95,128200,124000,4200
Mariposa,1995,December,Dec-95,7090,6310,790
Mendocino,1995,December,Dec-95,41120,37130,3990
Merced,1995,December,Dec-95,79600,65200,14400
Modoc,1995,December,Dec-95,4060,3530,530
Mono,1995,December,Dec-95,6810,5850,960
Monterey,1995,December,Dec-95,175000,147000,28100
Napa,1995,December,Dec-95,57000,53100,3900
Nevada,1995,December,Dec-95,39940,37000,2930
Orange,1995,December,Dec-95,1319300,1264700,54600
Placer,1995,December,Dec-95,102300,96400,6000
Plumas,1995,December,Dec-95,9560,8180,1370
Riverside,1995,December,Dec-95,604900,557500,47400
Sacramento,1995,December,Dec-95,533000,501600,31300
San Benito,1995,December,Dec-95,21900,19000,2900
San Bernardino,1995,December,Dec-95,678200,631100,47100
San Diego,1995,December,Dec-95,1222300,1156500,65700
San Francisco,1995,December,Dec-95,396400,376900,19500
San Joaquin,1995,December,Dec-95,232500,203700,28900
San Luis Obispo,1995,December,Dec-95,99900,93800,6000
San Mateo,1995,December,Dec-95,369200,357000,12200
Santa Barbara,1995,December,Dec-95,188500,176400,12200
Santa Clara,1995,December,Dec-95,866500,835700,30800
Santa Cruz,1995,December,Dec-95,134600,120900,13700
Shasta,1995,December,Dec-95,71200,63700,7400
Sierra,1995,December,Dec-95,1660,1480,180
Siskiyou,1995,December,Dec-95,18200,15380,2820
Solano,1995,December,Dec-95,168100,156300,11900
Sonoma,1995,December,Dec-95,224200,214400,9700
Stanislaus,1995,December,Dec-95,185700,158100,27600
Sutter,1995,December,Dec-95,33500,27400,6200
Tehama,1995,December,Dec-95,22440,19950,2490
Trinity,1995,December,Dec-95,4990,4210,780
Tulare,1995,December,Dec-95,155600,127800,27700
Tuolumne,1995,December,Dec-95,19320,17270,2050
Ventura,1995,December,Dec-95,374800,347300,27500
Yolo,1995,December,Dec-95,86400,80000,6400
Yuba,1995,December,Dec-95,20000,17200,2800
Alameda,1995,November,Nov-95,678000,641800,36200
Alpine,1995,November,Nov-95,360,330,30
Amador,1995,November,Nov-95,13260,12340,930
Butte,1995,November,Nov-95,82600,75400,7200
Calaveras,1995,November,Nov-95,14050,12700,1340
Colusa,1995,November,Nov-95,8880,6820,2060
Contra Costa,1995,November,Nov-95,452100,429300,22800
Del Norte,1995,November,Nov-95,10070,8740,1330
El Dorado,1995,November,Nov-95,73000,68000,5100
Fresno,1995,November,Nov-95,365200,310000,55300
Glenn,1995,November,Nov-95,11200,9720,1480
Humboldt,1995,November,Nov-95,60800,56400,4400
Imperial,1995,November,Nov-95,59800,40900,18900
Inyo,1995,November,Nov-95,7090,6430,660
Kern,1995,November,Nov-95,268000,228300,39600
Kings,1995,November,Nov-95,41600,35300,6300
Lake,1995,November,Nov-95,23440,20760,2680
Lassen,1995,November,Nov-95,11200,10040,1160
Los Angeles,1995,November,Nov-95,4314400,3960600,353700
Madera,1995,November,Nov-95,50400,42000,8400
Marin,1995,November,Nov-95,128100,123400,4700
Mariposa,1995,November,Nov-95,7360,6620,740
Mendocino,1995,November,Nov-95,41460,38010,3450
Merced,1995,November,Nov-95,81100,66600,14500
Modoc,1995,November,Nov-95,4080,3640,450
Mono,1995,November,Nov-95,5970,5040,940
Monterey,1995,November,Nov-95,177300,155700,21600
Napa,1995,November,Nov-95,58000,53800,4200
Nevada,1995,November,Nov-95,39780,36990,2790
Orange,1995,November,Nov-95,1320100,1258400,61700
Placer,1995,November,Nov-95,102800,96800,5900
Plumas,1995,November,Nov-95,9720,8530,1200
Riverside,1995,November,Nov-95,608700,555100,53600
Sacramento,1995,November,Nov-95,537600,503900,33600
San Benito,1995,November,Nov-95,23100,20100,3000
San Bernardino,1995,November,Nov-95,680700,628400,52300
San Diego,1995,November,Nov-95,1230400,1156000,74400
San Francisco,1995,November,Nov-95,396500,375100,21400
San Joaquin,1995,November,Nov-95,239000,209600,29500
San Luis Obispo,1995,November,Nov-95,101900,95500,6300
San Mateo,1995,November,Nov-95,368800,355300,13600
Santa Barbara,1995,November,Nov-95,191600,178900,12700
Santa Clara,1995,November,Nov-95,868100,833000,35100
Santa Cruz,1995,November,Nov-95,138000,125600,12400
Shasta,1995,November,Nov-95,71200,64200,7000
Sierra,1995,November,Nov-95,1700,1550,150
Siskiyou,1995,November,Nov-95,18430,15860,2570
Solano,1995,November,Nov-95,170600,158200,12400
Sonoma,1995,November,Nov-95,226800,216400,10400
Stanislaus,1995,November,Nov-95,188900,160700,28200
Sutter,1995,November,Nov-95,34200,28100,6100
Tehama,1995,November,Nov-95,22910,20400,2510
Trinity,1995,November,Nov-95,5210,4500,710
Tulare,1995,November,Nov-95,157600,128300,29300
Tuolumne,1995,November,Nov-95,19420,17450,1970
Ventura,1995,November,Nov-95,379400,348200,31300
Yolo,1995,November,Nov-95,87300,81100,6200
Yuba,1995,November,Nov-95,20300,17700,2600
Alameda,1995,October,Oct-95,680600,641600,38900
Alpine,1995,October,Oct-95,310,280,30
Amador,1995,October,Oct-95,13310,12460,860
Butte,1995,October,Oct-95,82700,76200,6500
Calaveras,1995,October,Oct-95,14260,12950,1320
Colusa,1995,October,Oct-95,8870,7760,1110
Contra Costa,1995,October,Oct-95,453000,429200,23800
Del Norte,1995,October,Oct-95,10200,9090,1110
El Dorado,1995,October,Oct-95,72300,67800,4500
Fresno,1995,October,Oct-95,373700,323200,50500
Glenn,1995,October,Oct-95,11770,10510,1260
Humboldt,1995,October,Oct-95,61700,57500,4200
Imperial,1995,October,Oct-95,61200,40800,20500
Inyo,1995,October,Oct-95,7170,6620,550
Kern,1995,October,Oct-95,268600,231400,37200
Kings,1995,October,Oct-95,42200,36000,6100
Lake,1995,October,Oct-95,23640,21100,2540
Lassen,1995,October,Oct-95,11470,10640,830
Los Angeles,1995,October,Oct-95,4309800,3963600,346100
Madera,1995,October,Oct-95,49200,43800,5400
Marin,1995,October,Oct-95,128300,123100,5100
Mariposa,1995,October,Oct-95,7720,7170,540
Mendocino,1995,October,Oct-95,42790,39840,2950
Merced,1995,October,Oct-95,80900,69600,11200
Modoc,1995,October,Oct-95,4290,3920,370
Mono,1995,October,Oct-95,5560,4840,720
Monterey,1995,October,Oct-95,173900,160600,13300
Napa,1995,October,Oct-95,57600,54800,2800
Nevada,1995,October,Oct-95,39780,37170,2610
Orange,1995,October,Oct-95,1324700,1258900,65800
Placer,1995,October,Oct-95,102500,96600,5900
Plumas,1995,October,Oct-95,9920,9100,820
Riverside,1995,October,Oct-95,609600,552000,57600
Sacramento,1995,October,Oct-95,536600,502600,34000
San Benito,1995,October,Oct-95,23000,20600,2400
San Bernardino,1995,October,Oct-95,679000,624900,54200
San Diego,1995,October,Oct-95,1233100,1154500,78600
San Francisco,1995,October,Oct-95,397100,374200,22900
San Joaquin,1995,October,Oct-95,240600,215100,25500
San Luis Obispo,1995,October,Oct-95,103000,97400,5600
San Mateo,1995,October,Oct-95,369100,354400,14700
Santa Barbara,1995,October,Oct-95,190600,179000,11600
Santa Clara,1995,October,Oct-95,868900,831800,37100
Santa Cruz,1995,October,Oct-95,138800,129300,9400
Shasta,1995,October,Oct-95,73200,66800,6400
Sierra,1995,October,Oct-95,1740,1650,90
Siskiyou,1995,October,Oct-95,18780,16730,2050
Solano,1995,October,Oct-95,174300,161400,13000
Sonoma,1995,October,Oct-95,229700,219200,10500
Stanislaus,1995,October,Oct-95,190000,164600,25400
Sutter,1995,October,Oct-95,33400,29100,4300
Tehama,1995,October,Oct-95,23320,21050,2270
Trinity,1995,October,Oct-95,5380,4820,560
Tulare,1995,October,Oct-95,157000,130100,26900
Tuolumne,1995,October,Oct-95,19820,17820,2000
Ventura,1995,October,Oct-95,379500,350900,28600
Yolo,1995,October,Oct-95,87900,83100,4800
Yuba,1995,October,Oct-95,20800,18300,2500
Alameda,1995,September,Sep-95,676100,635800,40300
Alpine,1995,September,Sep-95,330,270,60
Amador,1995,September,Sep-95,13280,12390,890
Butte,1995,September,Sep-95,82700,75800,6900
Calaveras,1995,September,Sep-95,14010,12670,1340
Colusa,1995,September,Sep-95,8410,7390,1020
Contra Costa,1995,September,Sep-95,451600,425300,26300
Del Norte,1995,September,Sep-95,10050,8970,1080
El Dorado,1995,September,Sep-95,71300,66900,4400
Fresno,1995,September,Sep-95,391100,347600,43500
Glenn,1995,September,Sep-95,10940,9420,1520
Humboldt,1995,September,Sep-95,59000,54800,4200
Imperial,1995,September,Sep-95,59600,38400,21200
Inyo,1995,September,Sep-95,7110,6530,580
Kern,1995,September,Sep-95,276400,243200,33200
Kings,1995,September,Sep-95,41700,36900,4800
Lake,1995,September,Sep-95,24160,21650,2510
Lassen,1995,September,Sep-95,11080,10220,860
Los Angeles,1995,September,Sep-95,4295800,3939900,355900
Madera,1995,September,Sep-95,52300,47100,5200
Marin,1995,September,Sep-95,127000,121300,5700
Mariposa,1995,September,Sep-95,7800,7290,510
Mendocino,1995,September,Sep-95,41920,38680,3240
Merced,1995,September,Sep-95,82600,72200,10300
Modoc,1995,September,Sep-95,4090,3720,370
Mono,1995,September,Sep-95,5770,5170,600
Monterey,1995,September,Sep-95,174400,160900,13500
Napa,1995,September,Sep-95,57300,54300,3000
Nevada,1995,September,Sep-95,40090,37320,2770
Orange,1995,September,Sep-95,1316100,1245400,70600
Placer,1995,September,Sep-95,101100,95400,5700
Plumas,1995,September,Sep-95,9820,9060,760
Riverside,1995,September,Sep-95,608900,543200,65700
Sacramento,1995,September,Sep-95,532200,496400,35800
San Benito,1995,September,Sep-95,23800,21600,2200
San Bernardino,1995,September,Sep-95,669900,614900,54900
San Diego,1995,September,Sep-95,1221500,1140800,80700
San Francisco,1995,September,Sep-95,393900,368700,25200
San Joaquin,1995,September,Sep-95,242000,217800,24200
San Luis Obispo,1995,September,Sep-95,100300,94200,6100
San Mateo,1995,September,Sep-95,364400,349100,15300
Santa Barbara,1995,September,Sep-95,187200,175500,11700
Santa Clara,1995,September,Sep-95,858800,819100,39700
Santa Cruz,1995,September,Sep-95,137700,128600,9100
Shasta,1995,September,Sep-95,72000,65200,6800
Sierra,1995,September,Sep-95,1690,1590,100
Siskiyou,1995,September,Sep-95,18590,16430,2170
Solano,1995,September,Sep-95,173500,159700,13800
Sonoma,1995,September,Sep-95,224600,213400,11200
Stanislaus,1995,September,Sep-95,195400,172300,23100
Sutter,1995,September,Sep-95,34000,29900,4100
Tehama,1995,September,Sep-95,22820,20760,2060
Trinity,1995,September,Sep-95,5220,4680,540
Tulare,1995,September,Sep-95,161800,138000,23800
Tuolumne,1995,September,Sep-95,20030,18050,1980
Ventura,1995,September,Sep-95,374800,342100,32700
Yolo,1995,September,Sep-95,86200,81900,4300
Yuba,1995,September,Sep-95,21500,18800,2800
Alameda,1995,August,Aug-95,681300,638700,42600
Alpine,1995,August,Aug-95,340,270,60
Amador,1995,August,Aug-95,13390,12420,970
Butte,1995,August,Aug-95,82700,75300,7300
